ID,treatment,version,problemNumber,problem,problemType,responseTime,accuracy,sessionNo,mrDifficulty,changeMrDifficulty,programDifficulty,changeProgramDifficulty,age,gender,race,occupation,yearsProgramming,numPL
p00481,B,version1,50,52.BMP,TREE,12.44801330566406,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,51,90.BMP,MENTAL,4.973728179931641,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,52,326.bmp,CODING,72.58307647705078,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,53,67.BMP,MENTAL,3.408624887466431,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,54,148.bmp,CODING,8.929350852966309,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,55,107.jpg,MENTAL,11.20748615264893,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,56,307.bmp,TREE,66.58373260498047,0,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,57,70.BMP,MENTAL,4.083216190338135,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,58,18.BMP,ARRAY,25.04854965209961,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,59,6.BMP,ARRAY,7.210353374481201,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,60,10.BMP,ARRAY,10.54275608062744,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,61,31.BMP,TREE,13.2584753036499,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,11,204.bmp,ARRAY,5.060324668884277,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,3,29.BMP,ARRAY,7.193703651428223,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,15,202.bmp,ARRAY,6.973170757293701,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,59,2.BMP,ARRAY,10.261948585510254,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,46,14.BMP,ARRAY,5.744447708129883,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,36,5.BMP,ARRAY,6.39145565032959,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,12,17.BMP,ARRAY,7.19814920425415,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,18,207.bmp,ARRAY,33.8889274597168,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,60,203.bmp,ARRAY,9.019576072692871,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,10,20.BMP,ARRAY,11.523395538330078,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,57,211.bmp,TREE,12.557626724243164,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,27,41.BMP,TREE,15.465536117553711,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,47,43.BMP,TREE,6.62560510635376,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,2,57.BMP,TREE,10.956965446472168,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,39,37.BMP,TREE,19.53248405456543,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,45,35.BMP,TREE,7.066961765289307,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,25,39.BMP,TREE,10.92715072631836,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,34,51.BMP,TREE,12.428142547607422,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,1,40.jpg,TREE,18.116762161254883,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,55,48.BMP,TREE,5.299067974090576,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,35,53.BMP,TREE,13.993720054626465,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,24,71.BMP,MENTAL,11.541733741760254,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,41,112.jpg,MENTAL,6.781574726104736,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,22,106.jpg,MENTAL,8.870506286621094,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,56,91.jpg,MENTAL,5.4525251388549805,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,37,109.jpg,MENTAL,16.63343048095703,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,28,65.BMP,MENTAL,2.669384002685547,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,48,110.jpg,MENTAL,17.38020133972168,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,54,111.jpg,MENTAL,10.850563049316406,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,14,117.jpg,MENTAL,13.124672889709473,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,61,77.BMP,MENTAL,25.037328720092773,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,5,86.BMP,MENTAL,3.0822458267211914,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,21,108.jpg,MENTAL,6.17559289932251,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,51,68.BMP,MENTAL,2.9197731018066406,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,6,116.jpg,MENTAL,9.471342086791992,0,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,50,119.jpg,MENTAL,14.69059944152832,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,42,115.jpg,MENTAL,20.292240142822266,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,19,88.BMP,MENTAL,5.24551248550415,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,8,84.BMP,MENTAL,2.3220715522766113,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,30,64.BMP,MENTAL,2.777324914932251,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,49,141.bmp,CODING,24.268661499023438,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,38,135.bmp,CODING,11.53510856628418,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,16,145.bmp,CODING,37.7123908996582,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,58,143.bmp,CODING,39.87033462524414,0,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,20,149.bmp,CODING,27.770484924316406,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,7,138.bmp,CODING,29.69838523864746,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,33,129.bmp,CODING,12.404587745666504,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,52,150.bmp,CODING,15.26600170135498,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,53,132.bmp,CODING,33.504676818847656,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,44,146.bmp,CODING,41.89917755126953,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,32,302.bmp,TREE,23.32551383972168,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,43,305.bmp,TREE,10.900758743286133,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,31,308.bmp,TREE,48.717681884765625,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,4,311.bmp,TREE,38.3946647644043,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,17,314.bmp,TREE,13.053309440612793,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,9,317.bmp,TREE,80.92645263671875,0,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,26,320.bmp,TREE,61.03794860839844,0,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,40,323.bmp,TREE,17.656352996826172,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,29,325.bmp,CODING,108.80693054199219,0,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,13,329.bmp,ARRAY,7.120906829833984,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,C,version2,23,332.bmp,CODING,56.81278610229492,1,2,2,less,5,less,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,11,16.BMP,ARRAY,9.00816535949707,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,32,4.BMP,ARRAY,11.681480407714844,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,18,3.BMP,ARRAY,17.461448669433594,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,23,11.BMP,ARRAY,10.206090927124023,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,19,1.BMP,ARRAY,15.402688026428223,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,41,9.BMP,ARRAY,37.11137008666992,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,31,13.BMP,ARRAY,9.591228485107422,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,60,22.BMP,ARRAY,18.98529815673828,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,3,206.bmp,ARRAY,6.331273078918457,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,58,23.BMP,ARRAY,9.470690727233887,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,42,54.BMP,TREE,10.187187194824219,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,22,49.BMP,TREE,14.30586051940918,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,7,56.BMP,TREE,21.088573455810547,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,59,59.BMP,TREE,8.68643569946289,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,10,209.bmp,TREE,16.416990280151367,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,2,46.BMP,TREE,12.454612731933594,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,29,60.BMP,TREE,9.614313125610352,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,6,208.bmp,TREE,18.595491409301758,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,27,42.BMP,TREE,8.025876998901367,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,5,213.bmp,TREE,15.668126106262207,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,50,33.BMP,TREE,20.765727996826172,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,9,97.jpg,MENTAL,8.08807373046875,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,45,83.BMP,MENTAL,4.425285816192627,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,39,114.jpg,MENTAL,9.019640922546387,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,1,120.jpg,MENTAL,7.450608253479004,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,52,93.jpg,MENTAL,6.345767498016357,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,26,73.BMP,MENTAL,4.7937798500061035,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,53,89.BMP,MENTAL,4.388740539550781,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,34,98.jpg,MENTAL,71.91459655761719,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,16,96.jpg,MENTAL,6.139040946960449,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,57,82.BMP,MENTAL,2.572009801864624,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,33,105.jpg,MENTAL,7.921994209289551,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,14,66.BMP,MENTAL,2.9365947246551514,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,47,113.jpg,MENTAL,12.662702560424805,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,40,99.jpg,MENTAL,36.745643615722656,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,28,101.jpg,MENTAL,7.395076751708984,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,36,118.jpg,MENTAL,29.09780502319336,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,35,76.BMP,MENTAL,13.579763412475586,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,30,72.BMP,MENTAL,11.508994102478027,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,15,130.bmp,CODING,19.152240753173828,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,44,131.bmp,CODING,9.621535301208496,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,56,133.bmp,CODING,19.58649253845215,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,4,128.bmp,CODING,24.370634078979492,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,54,136.bmp,CODING,84.43688201904297,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,8,137.bmp,CODING,47.72608947753906,0,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,37,126.bmp,CODING,13.531866073608398,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,13,140.bmp,CODING,22.85446548461914,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,49,147.bmp,CODING,31.38435935974121,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,25,127.bmp,CODING,28.626663208007812,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,12,38.BMP,TREE,11.616964340209961,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,43,303.bmp,TREE,13.607352256774902,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,46,306.bmp,TREE,19.68224334716797,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,51,309.bmp,TREE,59.99104309082031,0,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,55,312.bmp,TREE,60.85655975341797,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,38,315.bmp,CODING,33.2034797668457,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,21,318.bmp,TREE,53.145137786865234,0,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,61,321.bmp,TREE,43.999114990234375,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,24,324.bmp,CODING,40.7513542175293,0,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,17,327.bmp,ARRAY,13.55317497253418,0,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,20,330.bmp,ARRAY,31.084436416625977,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p00481,A,version3,48,331.bmp,CODING,85.71895599365234,1,3,1,same,3,same,24,Female,White,Computing Student (graduate),7,1
p37340,C,version1,5,205.bmp,ARRAY,9.167844772338867,0
p37340,C,version1,45,6.BMP,ARRAY,71.54837799072266,1
p37340,C,version1,31,24.BMP,ARRAY,15.878555297851562,0
p37340,C,version1,26,10.BMP,ARRAY,24.944595336914062,0
p37340,C,version1,44,201.bmp,ARRAY,13.416820526123047,1
p37340,C,version1,57,15.BMP,ARRAY,65.84435272216797,1
p37340,C,version1,2,19.BMP,ARRAY,9.109729766845703,1
p37340,C,version1,16,27.BMP,ARRAY,28.64103889465332,0
p37340,C,version1,11,7.BMP,ARRAY,8.893814086914062,1
p37340,C,version1,13,25.BMP,ARRAY,11.206509590148926,1
p37340,C,version1,41,18.BMP,ARRAY,44.53689193725586,1
p37340,C,version1,14,212.bmp,TREE,13.130348205566406,1
p37340,C,version1,48,210.bmp,TREE,15.745996475219727,1
p37340,C,version1,38,45.BMP,TREE,12.374388694763184,1
p37340,C,version1,49,52.BMP,TREE,14.0396089553833,1
p37340,C,version1,10,55.BMP,TREE,14.871176719665527,1
p37340,C,version1,52,214.bmp,TREE,15.424208641052246,1
p37340,C,version1,3,32.BMP,TREE,12.229025840759277,1
p37340,C,version1,4,34.BMP,TREE,12.927994728088379,1
p37340,C,version1,36,47.BMP,TREE,24.95685386657715,1
p37340,C,version1,1,31.BMP,TREE,16.711137771606445,1
p37340,C,version1,35,102.jpg,MENTAL,9.897644996643066,1
p37340,C,version1,29,63.BMP,MENTAL,5.630947113037109,1
p37340,C,version1,9,80.BMP,MENTAL,4.273818016052246,1
p37340,C,version1,21,104.jpg,MENTAL,32.527854919433594,1
p37340,C,version1,22,100.jpg,MENTAL,13.945028305053711,1
p37340,C,version1,19,85.BMP,MENTAL,6.570436477661133,1
p37340,C,version1,8,90.BMP,MENTAL,8.927485466003418,1
p37340,C,version1,18,95.jpg,MENTAL,7.498722553253174,1
p37340,C,version1,6,69.BMP,MENTAL,11.108762741088867,1
p37340,C,version1,61,81.BMP,MENTAL,3.861759901046753,1
p37340,C,version1,55,67.BMP,MENTAL,4.771542549133301,1
p37340,C,version1,37,87.BMP,MENTAL,9.08592700958252,1
p37340,C,version1,28,74.BMP,MENTAL,6.322789192199707,1
p37340,C,version1,42,70.BMP,MENTAL,9.749059677124023,1
p37340,C,version1,43,103.jpg,MENTAL,20.59778594970703,1
p37340,C,version1,54,107.jpg,MENTAL,12.253097534179688,1
p37340,C,version1,27,92.jpg,MENTAL,40.064788818359375,1
p37340,C,version1,15,94.jpg,MENTAL,5.782258033752441,1
p37340,C,version1,24,75.BMP,MENTAL,5.3334550857543945,1
p37340,C,version1,47,142.bmp,CODING,37.06711196899414,1
p37340,C,version1,12,144.bmp,CODING,30.454601287841797,1
p37340,C,version1,39,122.bmp,CODING,14.075749397277832,1
p37340,C,version1,46,121.bmp,CODING,8.675027847290039,1
p37340,C,version1,34,134.bmp,CODING,18.848678588867188,1
p37340,C,version1,50,123.bmp,CODING,11.029402732849121,1
p37340,C,version1,51,139.bmp,CODING,22.549280166625977,1
p37340,C,version1,20,148.bmp,CODING,28.221750259399414,1
p37340,C,version1,17,125.bmp,CODING,15.62351131439209,1
p37340,C,version1,30,124.bmp,CODING,13.712575912475586,1
p37340,C,version1,33,301.bmp,TREE,20.247961044311523,1
p37340,C,version1,53,304.bmp,TREE,19.357423782348633,1
p37340,C,version1,40,307.bmp,TREE,57.63444137573242,0
p37340,C,version1,58,310.bmp,TREE,64.65575408935547,1
p37340,C,version1,59,316.bmp,CODING,43.63370895385742,0
p37340,C,version1,56,319.bmp,TREE,12.703333854675293,0
p37340,C,version1,7,322.bmp,TREE,9.732627868652344,1
p37340,C,version1,23,326.bmp,CODING,15.598003387451172,1
p37340,C,version1,32,328.bmp,ARRAY,16.896331787109375,1
p37340,C,version1,60,333.bmp,CODING,103.41607666015625,1
p37340,C,version1,25,313.bmp,TREE,28.200366973876953,1
p37340,B,version3,13,16.BMP,ARRAY,13.464472770690918,1
p37340,B,version3,54,4.BMP,ARRAY,13.281004905700684,1
p37340,B,version3,6,3.BMP,ARRAY,45.72681427001953,1
